latitude,longitude
30.14145582,-97.80081112
30.26269907,-97.69110353
30.16049494,-97.75955107
30.45961654,-97.66911321
30.25021527,-97.68189793
30.23900858,-97.78800312
30.3010095,-97.69612232
30.39353632,-97.72567439
30.26896897,-97.72637165
30.40938197,-97.66275585
30.17623819,-97.82089507
30.37195784,-97.75832506
30.40102214,-97.74486359
30.46456201,-97.7917559
30.45371189,-97.82844853
30.23073158,-97.78821255
30.21675818,-97.76840735
30.22563167,-97.70573014
30.37556366,-97.80558463
30.49126147,-97.80083075
30.28897444,-97.7478804
30.37672435,-97.65954635
30.26852163,-97.67113931
30.20696075,-97.77922241
30.27951052,-97.7104894
30.26265957,-97.76325878
30.23059201,-97.73347215
30.23970541,-97.76670866
30.20352114,-97.7132192
30.25827146,-97.73948784
30.26180231,-97.66967568
30.21997925,-97.68999497
30.39356524,-97.72648368
30.26293173,-97.69056257
30.47543502,-97.80100619
30.3119887,-97.77918352
30.21490609,-97.69950163
30.2636686,-97.77109973
30.26705054,-97.74219605
30.26219786,-97.71417892
30.29342348,-97.72173429
30.27656355,-97.74445769
30.25907259,-97.90739457
30.48919602,-97.75422704
30.48021075,-97.78761757
30.32542366,-97.71148398
30.22316385,-97.68562007
30.24990026,-97.74923022
30.32161912,-97.6591285
30.31588019,-97.75424412
30.19586496,-97.70357896
30.15537411,-97.83365254
30.37071699,-97.69184968
30.30854248,-97.71537852
30.23598354,-97.85108204
30.20866751,-97.68995525
30.20448594,-97.58849453
30.31004816,-97.71449606
30.23077276,-97.88952137
30.2863692,-97.74353947
30.23209373,-97.75713135
30.3107461,-97.84329643
30.15072929,-97.58942537
30.23213354,-97.69934588
30.19393896,-97.69979392
30.26628211,-97.75260385
30.38886684,-97.65785918
30.24824685,-97.77393625
30.40166254,-97.63942094
30.27061623,-97.75207078
30.38792651,-97.617765
30.16455113,-97.79548584
30.26061611,-97.73964893
30.3602542,-97.74861909
30.25216299,-97.70637742
30.48158939,-97.7926107
30.47791861,-97.78357909
30.34082149,-97.57879394
30.15428736,-97.71011746
30.2020083,-97.66688158
30.2132812,-97.65813609
30.2737557,-97.67529649
30.29597108,-97.74152041
30.28833956,-97.74797209
30.2020083,-97.66688158
30.3508778,-97.67543928
30.39651632,-97.84959903
30.29847163,-97.70168153
30.38032379,-97.80737009
30.31857722,-97.73926153
30.21343151,-97.79721221
30.4833254,-97.79175183
30.28223433,-97.65358875
30.24788491,-97.75060523
30.21387711,-97.71648207
30.27390067,-97.73302745
30.26570841,-97.70818906
30.23778253,-97.83018121
30.2622455,-97.75910709
30.19403667,-97.70444961
30.35448219,-97.60594572
30.39241542,-97.72307437
30.18019314,-97.89561234
30.23074675,-97.80095488
30.43584858,-97.77116284
30.22928712,-97.78030618
30.23042036,-97.84671807
30.24487205,-97.76443343
30.39717003,-97.71910444
30.16621178,-97.83521245
30.19503021,-97.77155749
30.38691914,-97.64722768
30.27297162,-97.72682124
30.24410153,-97.77722221
30.39249864,-97.84568228
30.42489424,-97.70063621
30.28788275,-97.63604215
30.2493827,-97.75086671
30.34077442,-97.73921877
30.22423185,-97.77536066
30.17665704,-97.78470808
30.2513453,-97.77225809
30.19112603,-97.83237364
30.23716952,-97.7630464
30.20491188,-97.6343284
30.34251088,-97.825473
30.3434214,-97.71848433
30.26020459,-97.73793407
30.18242995,-97.83913241
30.39148142,-97.6464625
30.21382595,-97.7554285
30.38768558,-97.88209899
30.4773987,-97.80299484
30.41962261,-97.73892948
30.18327456,-97.79219535
30.21369352,-97.70859942
30.42930098,-97.66801133
30.26402895,-97.70753894
30.16925126,-97.62218824
30.4001826,-97.84436035
30.26450004,-97.77296521
30.26873045,-97.74435239
30.1972755,-97.80856027
30.25343298,-97.71352369
30.14018942,-97.80166486
30.29512397,-97.64529241
30.26952957,-97.75052242
30.38840602,-97.65003891
30.27369215,-97.66987332
30.16330917,-97.79854561
30.3966631,-97.72188215
30.30178456,-97.69866857
30.2582129,-97.72523815
30.3670689,-97.72757818
30.31551657,-97.75407556
30.24833188,-97.77143422
30.30834024,-97.76268726
30.18153144,-97.84472475
30.27465482,-97.66944644
30.24153226,-97.77896668
30.29024957,-97.73319788
30.26732725,-97.7448329
30.48683872,-97.79177715
30.2393763,-97.78892515
30.23875756,-97.68632344
30.14407794,-97.76638708
30.24250186,-97.72809524
30.29001122,-97.74060841
30.45642586,-97.79010565
30.20477349,-97.66960286
30.23632362,-97.82168677
30.29261594,-97.65207279
30.28275277,-97.73933695
30.36415946,-97.73030139
30.29563804,-97.6890729
30.2220865,-97.67470051
30.16623979,-97.7945703
30.16552644,-97.7850992
30.48292447,-97.74854461
30.22682299,-97.68020416
30.24122757,-97.78148033
30.32876295,-97.72645605
30.15028376,-97.7955168
30.2917945,-97.72237949
30.17510036,-97.781892
30.3253774,-97.71685886
30.47622509,-97.8090232
30.3338641,-97.70425645
30.30439396,-97.7264526
30.2880168,-97.76568975
30.26286446,-97.72539902
30.19420172,-97.76659422
30.23777759,-97.68857302
30.50032009,-97.75023003
30.21157562,-97.73699892
30.40498563,-97.63921857
30.23604242,-97.85240742
30.36475693,-97.73507234
30.32356368,-97.71221205
30.29688853,-97.69792398
30.29381442,-97.73719984
30.42483647,-97.75191544
30.29824675,-97.70134046
30.2541124,-97.84416268
30.29494514,-97.68178587
30.25569314,-97.87573227
30.29930548,-97.67369334
30.17373184,-97.80921697
30.2834558,-97.760705
30.20262175,-97.64250545
30.33802373,-97.69507392
30.28262003,-97.75962605
30.26612433,-97.75178172
30.38938089,-97.65115822
30.25966177,-97.69351696
30.34347774,-97.71818122
30.30709773,-97.72748679
30.20828674,-97.69252311
30.25214916,-97.74760629
30.21479941,-97.73794804
30.3041685,-97.7015693
30.45621234,-97.66859022
30.36896204,-97.71825085
30.29721513,-97.73314571
30.24357439,-97.84151062
30.34008548,-97.68103199
30.19216748,-97.69304972
30.25587176,-97.68573104
30.33012126,-97.73957416
30.2501017,-97.74333896
30.46479662,-97.78928398
30.25052257,-97.77363325
30.1844719,-97.792777
30.28987253,-97.6292517
30.47383272,-97.81076869
30.21044439,-97.72013399
30.27413923,-97.75648049
30.26144876,-97.81360562
30.24894894,-97.76708657
30.20027179,-97.69660725
30.31774575,-97.68994015
30.19054931,-97.87994313
30.25704809,-97.7131155
30.2822335,-97.74291266
30.27135483,-97.76091296
30.17264889,-97.82255238
30.3656669,-97.61679385
30.19437219,-97.77219036
30.43810886,-97.69512126
30.31902734,-97.6576324
30.23598354,-97.85108204
30.22207838,-97.83194476
30.29311293,-97.70816901
30.30982437,-97.6828663
30.37876757,-97.68130231
30.33242311,-97.76058746
30.1381655,-97.77333758
30.28711608,-97.7459772
30.25506279,-97.75346642
30.23209373,-97.75713135
30.30290747,-97.74560525
30.25080647,-97.68072114
30.3023551,-97.70215594
30.16231553,-97.82125949
30.39111296,-97.61853179
30.27594241,-97.75279714
30.28955407,-97.69835472
30.37137073,-97.65496613
30.35292195,-97.72496244
30.26697836,-97.74145118
30.39241247,-97.83047919
30.40025872,-97.64181437
30.29840444,-97.70387948
30.27000099,-97.67265119
30.15461914,-97.78902828
30.26973337,-97.73692774
30.29281948,-97.76352491
30.26198655,-97.73863184
30.19420146,-97.70583975
30.2680571,-97.72673732
30.25461477,-97.74341324
30.20408143,-97.80725358
30.22780137,-97.85363125
30.2743261,-97.74517519
30.47823116,-97.77141434
30.46164863,-97.67001376
30.20787256,-97.72068589
30.2713884,-97.75899204
30.17385419,-97.7894233
30.39836495,-97.71737531
30.25621391,-97.89194464
30.18539301,-97.69199279
30.20539027,-97.70679698
30.30127889,-97.74680575
30.41443065,-97.66653567
30.26647743,-97.74022779
30.23398788,-97.82796819
30.20218712,-97.74212821
30.20352859,-97.64273309
30.24179363,-97.73749877
30.22716902,-97.70744048
30.19267017,-97.83764923
30.22916034,-97.7013495
30.4742203,-97.794354
30.45270279,-97.79230138
30.41416995,-97.71515518
30.20808327,-97.77409994
30.2636686,-97.77109973
30.27015427,-97.74230616
30.41319541,-97.69188148
30.14198361,-97.79585538
30.22599192,-97.78031619
30.41248351,-97.70686044
30.23468102,-97.72482395
30.30178456,-97.69866857
30.25214297,-97.74825235
30.42423849,-97.67912139
30.19112603,-97.83237364
30.26594762,-97.74923235
30.28494027,-97.74342577
30.28955407,-97.69835472
30.20342887,-97.68634613
30.20747023,-97.80604267
30.47573265,-97.79894553
30.39726061,-97.67918086
30.34450205,-97.68550858
30.32640084,-97.73879834
30.26675803,-97.74451202
30.19585157,-97.84381672
30.23636394,-97.76290883
30.3312851,-97.67982161
30.44751728,-97.79086906
30.19587636,-97.8094539
30.19237087,-97.83227277
30.2130379,-97.65689349
30.46992164,-97.79617212
30.24756181,-97.80140461
30.26666841,-97.54928591
30.27868277,-97.6875235
30.29726889,-97.70385381
30.26167304,-97.72154606
30.49799393,-97.77323013
30.42905859,-97.65039554
30.17814376,-97.78164172
30.26515294,-97.73335534
30.29258987,-97.74078877
30.17389565,-97.79865857
30.37520917,-97.67854983
30.2270277,-97.79129835
30.25253501,-97.8775796
30.21563553,-97.76190734
30.24186742,-97.75774813
30.2554238,-97.73586391
30.12054458,-97.80447322
30.2871016,-97.76445611
30.2837941,-97.7212763
30.28415136,-97.74414248
30.39836495,-97.71737531
30.17090892,-97.80048636
30.39903022,-97.72579925
30.25839263,-97.73904571
30.1228958,-97.80696816
30.29459116,-97.73639452
30.35138527,-97.70772968
30.39011558,-97.71915737
30.30599503,-97.74302081
30.26628211,-97.75260385
30.23198686,-97.84552564
30.24699775,-97.76620233
30.30408341,-97.68008057
30.24148894,-97.75088119
30.36797597,-97.68122945
30.28936107,-97.69430433
30.4051437,-97.6422063
30.16358866,-97.77878112
30.39504916,-97.72622146
30.26326764,-97.72502695
30.39136876,-97.93522909
30.32135547,-97.81375032
30.23870098,-97.69137407
30.34530435,-97.73800055
30.19989795,-97.76204469
30.23800404,-97.82607931
30.26952414,-97.74643591
30.15562158,-97.64122155
30.25580059,-97.7351853
30.308338,-97.66202393
30.29879705,-97.70190279
30.2513453,-97.77225809
30.26684972,-97.74501997
30.28969695,-97.74489298
30.24453886,-97.75387471
30.21626391,-97.69907431
30.15721221,-97.7932132
30.41964986,-97.66255059
30.19018288,-97.79404991
30.28525298,-97.74770198
30.23741675,-97.75507358
30.19080664,-97.87593607
30.2614264,-97.72830999
30.20618182,-97.75703872
30.26010285,-97.73921438
30.35169984,-97.67323911
30.23879534,-97.71901089
30.27244685,-97.67362509
30.26613675,-97.73191065
30.24048665,-97.76163508
30.22047211,-97.96275259
30.20087979,-97.72099342
30.51052756,-97.76953346
30.43812005,-97.66037619
30.2764458,-97.7022149
30.26019972,-97.89855182
30.40403137,-97.66746648
30.28806731,-97.74440842
30.48896485,-97.8001081
30.18132199,-97.81896916
30.39589739,-97.72511382
30.27309324,-97.59412381
30.293142,-97.69629734
30.33444381,-97.73867748
30.26602689,-97.74540482
30.20917212,-97.73370748
30.13839891,-97.79781429
30.279993,-97.74186148
30.23270425,-97.76784446
30.24775498,-97.84988832
30.26642705,-97.72208557
30.22903129,-97.80178212
30.14429825,-97.80615013
30.19216748,-97.69304972
30.3010095,-97.69612232
30.28583409,-97.74359899
30.27259904,-97.73463378
30.32235658,-97.71547431
30.44108482,-97.77288937
30.23637652,-97.72607658
30.42786229,-97.74512819
30.32212226,-97.72937291
30.46455066,-97.78797621
30.26136607,-97.72038446
30.16701017,-97.89110589
30.12330098,-97.80696532
30.27291358,-97.76169474
30.44548333,-97.64974141
30.32693744,-97.73297484
30.39418137,-97.86641845
30.19245812,-97.72962229
30.24131957,-97.77867501
30.25638981,-97.73883648
30.34347774,-97.71818122
30.21566472,-97.70354799
30.1748629,-97.79691163
30.21381659,-97.71074493
30.14464006,-97.79300839
30.25571215,-97.76254091
30.21586054,-97.70117879
30.30738318,-97.7092362
30.30899234,-97.77332967
30.23604535,-97.87108046
30.20832783,-97.86336381
30.42988426,-97.69856437
30.38320484,-97.68525764
30.2942484,-97.68137575
30.22060287,-97.68889176
30.19391873,-97.6950649
30.26531177,-97.72938457
30.26922738,-97.75299723
30.30599503,-97.74302081
30.37092042,-97.66742568
30.17376482,-97.7991514
30.26115166,-97.74982061
30.2041748,-97.71837698
30.20676718,-97.75452397
30.17464908,-97.78428117
30.38768558,-97.88209899
30.18167453,-97.77743102
30.44196226,-97.6629119
30.25571215,-97.76254091
30.43580638,-97.65289004
30.26180231,-97.66967568
30.19282469,-97.83052971
30.24698657,-97.77552131
30.35921421,-97.64934866
30.37734641,-97.60844625
30.44470874,-97.78650407
30.40285966,-97.71845147
30.17881124,-97.61262351
30.22100846,-97.6605439
30.29795715,-97.77374133
30.2790823,-97.71003742
30.28231129,-97.70914579
30.32826893,-97.72528918
30.27761131,-97.74703992
30.24697758,-97.89166086
